@relation 'project-weka.filters.unsupervised.attribute.Remove-R2-5-weka.filters.unsupervised.attribute.Remove-R34,38,40-weka.filters.unsupervised.attribute.Remove-R9-10,13-16,24-25,32-34,37-weka.filters.unsupervised.attribute.Remove-R3'

@attribute project {true,false}
@attribute Lexical_Diversity numeric
@attribute Pausality numeric
@attribute Word_Quantity numeric
@attribute Verb_Quantity numeric
@attribute Modifier_Quantity numeric
@attribute Sentence_Quantity numeric
@attribute Affect_Ratio numeric
@attribute Sensory_Ratio numeric
@attribute Average_Sentence_Length numeric
@attribute Average_Word_Length numeric
@attribute Content_Word_Diversity numeric
@attribute Redundancy numeric
@attribute Misspelled_Words numeric
@attribute You_References numeric
@attribute Self_References numeric
@attribute Pleasantness numeric
@attribute Activation numeric
@attribute Imagery numeric
@attribute Pos_Pleasantness_1dev numeric
@attribute Pos_Activation_1dev numeric
@attribute Pos_Imagery_1dev numeric
@attribute Neg_Activation_1dev numeric
@attribute Neg_Imagery_1dev numeric

@data
true,0.5,0,10,1,0,1,0,0,10,2.8,1,6,0,0,0.4,1.708333,1.682533,1.266667,0,0,0,0.333333,0.666667
true,0.5,0,12,2,2,1,0,0,12,3.833333,1,2,0.333333,0,0,2.029767,1.686533,1.333333,0.333333,0,0,0.333333,0.333333
true,0.479167,1,48,12,15,2,0.041667,0.083333,24,3.833333,0.941176,7,0,0,0.083333,1.787484,1.783463,1.389474,0.105263,0.157895,0.105263,0.210526,0.684211
true,0.5,1,10,0,4,8,0.4,0,1.25,4.8,1,0,0,0,0,1.75,2.3333,1.2,0,1,0,0,1
true,0.5,1,24,2,0,2,0,0.166667,12,3.833333,1,8,0,0.166667,0,1.875,1.73714,1.4,0.2,0.1,0,0.1,0.5
true,0.5,0,2,2,0,1,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,1,2,0,0,2,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.467742,1.5,62,15,9,4,0.032258,0.16129,15.5,4.193548,1,5,0.064516,0.064516,0.064516,1.771048,1.784288,1.504,0.12,0.12,0.08,0.12,0.44
true,0.5,16,18,1,0,1,0,0,18,5.222222,1,2,0.333333,0,0,1.937833,1.777767,1.333333,0.333333,0,0,0.333333,0.666667
true,0.5,1,8,0,4,2,0,0,4,7,1,1,0,0,0,1.96665,2.0682,1.1,0.5,0.5,0,0,1
true,0.461538,1,26,8,5,6,0,0.230769,4.333333,5.769231,0.909091,0.666667,0.083333,0,0.153846,2.179913,1.765913,1.825,0.625,0.25,0.25,0.375,0.25
true,0.5,0,8,3,1,1,0,0,8,3.5,1,2,0,0,0,2.1493,1.8106,1.55,0.25,0.25,0,0.5,0.5
true,0.391304,0,46,10,4,1,0,0.26087,46,3.217391,0.785714,18,0.304348,0,0,1.916694,1.881725,1.3375,0.25,0.25,0.0625,0.1875,0.6875
true,0.5,2,6,0,0,1,0,0,6,3.333333,1,0,0.333333,0,0,2.2143,1.9375,2,0.5,0,0.5,0,0.5
true,0.5,1,14,2,6,4,0.142857,0,3.5,4.142857,1,1,0.142857,0,0,1.97778,1.5573,1.28,0.2,0.2,0,0.6,0.8
true,0.5,0,20,1,4,1,0.1,0,20,3.7,1,8,0.1,0,0,1.8683,1.6078,1.35,0.125,0,0,0.5,0.625
true,0.45,1,60,11,12,8,0.033333,0.033333,7.5,4,1,3.25,0,0.066667,0.066667,1.869805,1.677068,1.290909,0.136364,0.045455,0,0.272727,0.727273
true,0.5,3,10,4,0,2,0,0,5,3,1,3,0,0,0,1.8625,1.570225,1.1,0,0,0,0.75,1
true,0.5,1.333333,14,1,2,3,0,0.285714,4.666667,3.571429,1,1.333333,0,0,0,1.94428,1.72454,2.16,0.2,0.2,0.4,0.6,0.2
true,0.5,2,8,0,0,1,0,0,8,5.5,1,0,0.25,0,0,0,0,0,0,0,0,0,0
true,0.5,1,4,0,4,2,0.5,0,2,5,1,0,0,0,0,2.28025,1.522,2.4,0.5,0,0.5,0.5,0
true,0.5,0,2,0,0,1,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0
true,0.15,4,20,0,2,1,0,0,20,4,0.3,0,0.8,0,0,2.4286,2,1.2,1,0,0,0,1
true,0.5,0.666667,22,8,4,3,0,0,7.333333,5.090909,1,1.333333,0.090909,0,0.181818,1.908212,1.684062,1.525,0.125,0.125,0.125,0.375,0.5
true,0.37,2.222222,100,24,19,9,0.02,0.06,11.111111,3.92,0.928571,4.888889,0.02,0.04,0.28,1.910329,1.661541,1.452941,0.176471,0,0.117647,0.235294,0.558824
true,0.5,1,10,2,0,2,0,0,5,3.2,1,1,0.4,0,0,1.879633,1.505033,1.2,0,0,0,0.666667,0.666667
true,0.444444,0,36,8,4,1,0,0.055556,36,2.888889,0.888889,18,0.0625,0.111111,0.222222,1.928825,1.861013,1.275,0.25,0.25,0,0.25,0.625
true,0.5,1,18,0,6,4,0,0,4.5,3.444444,1,2.5,0.125,0,0.222222,1.6667,1.5556,1,0,0,0,0,1
true,0.5,1,4,0,0,2,0.5,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,1,6,0,0,2,0,0,3,4.333333,1,0,0.333333,0,0,1.875,1.8571,1.8,0,0,0,0,0
true,0.5,1,4,0,2,2,0,0,2,3.5,1,1,0,0,0,2.5,2.1667,1.4,1,0,0,0,0
true,0.428571,2,28,4,4,6,0.071429,0.071429,4.666667,3.571429,0.888889,1.666667,0.076923,0,0,1.73929,1.48997,1.54,0.1,0,0.2,0.5,0.6
true,0.478261,1,46,8,5,4,0,0.043478,11.5,4,1,6.5,0,0.173913,0,1.823218,1.640091,1.5,0.045455,0,0.090909,0.181818,0.590909
true,0.5,0.666667,4,0,0,3,0,0,1.333333,3,1,0,1,0,0,0,0,0,0,0,0,0,0
true,0.5,0.8,18,1,0,5,0.111111,0,3.6,4.555556,1,1.6,0.125,0,0,1.67262,1.52668,1.2,0.2,0,0,0.4,0.6
true,0.5,1,2,2,0,2,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.470588,3,34,4,5,4,0.058824,0.058824,8.5,4.176471,0.916667,2.5,0.230769,0,0,2.062433,1.828544,1.444444,0.333333,0,0,0.111111,0.444444
true,0.5,1,2,0,0,2,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,1,24,8,0,4,0,0,6,4.25,1,3,0,0,0,1.817344,1.598044,1.266667,0.111111,0,0,0.444444,0.777778
true,0.4,6,10,0,0,3,0.2,0,3.333333,3.2,0.8,0,0.4,0,0,0,0,0,0,0,0,0,0
true,0.5,1,10,4,2,2,0,0,5,4.2,1,2,0,0.4,0,1.79465,1.648825,1.45,0,0.25,0,0.5,0.5
true,0.5,1,6,1,0,2,0.333333,0,3,2.333333,1,2,0,0,0.666667,2.35,1.98485,1.2,0.5,0.5,0,0.5,0.5
true,0.5,0,2,0,2,1,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.418919,1,74,7,4,4,0,0.108108,18.5,4.243243,0.952381,8,0.166667,0.054054,0,1.788875,1.644183,1.458333,0.125,0.166667,0.125,0.416667,0.666667
true,0.5,3,22,4,5,2,0.090909,0.090909,11,3.363636,1,4,0,0.181818,0.181818,1.82929,1.71492,2.26,0,0,0.5,0.2,0.2
true,0.5,1,12,2,4,4,0,0,3,3.333333,1,1,0,0,0,1.777675,1.51515,1.25,0,0,0,0.5,0.75
true,0.5,1,10,2,0,2,0,0.2,5,3.8,1,2,0,0,0.4,1.657133,1.625,1.8,0,0,0,0.333333,0.333333
true,0.444444,2,18,4,0,4,0.111111,0,4.5,3.555556,1,1.5,0.125,0,0,2.19365,1.836817,1.233333,0.5,0.333333,0,0.5,0.666667
true,0.5,0,10,2,2,1,0,0,10,3.4,1,2,0,0,0,2.061467,1.475133,1.4,0.333333,0,0,0.666667,0.666667
true,0.5,1,12,2,2,4,0,0,3,3.833333,1,2,0,0,0.333333,1.996425,1.739575,1.05,0.5,0,0,0.25,1
true,0.454545,1,44,10,6,4,0,0,11,3.181818,1,5.5,0.047619,0.181818,0.090909,1.773628,1.568256,1.166667,0.055556,0,0.055556,0.333333,0.888889
true,0.4375,1,16,4,5,2,0.25,0.125,8,3.375,0.833333,2,0,0,0,2.064238,1.602787,1.25,0.25,0,0,0.5,0.75
true,0.5,0,8,2,0,1,0,0,8,3,1,4,0,0,0,2.04515,1.870625,1.5,0.5,0.25,0,0.25,0.25
true,0.5,1,6,0,0,2,0.333333,0,3,2.333333,1,2,0,0,0.666667,1.7,1.3333,1,0,0,0,1,1
true,0.5,1,12,3,4,2,0,0.166667,6,3.833333,1,1,0,0,0,1.627075,1.759525,2.15,0,0,0.5,0.25,0.25
true,0.45,0,20,5,0,1,0,0.2,20,3.3,1,12,0,0.2,0.2,1.671688,1.52395,1.45,0,0,0.125,0.5,0.75
true,0.392157,2.571429,102,20,16,7,0,0.039216,14.571429,3.784314,0.916667,7.714286,0.078431,0.039216,0.235294,1.932954,1.712543,1.383784,0.189189,0.081081,0.054054,0.243243,0.513514
true,0.5,2,16,3,0,3,0,0.125,5.333333,3.375,1,2.666667,0.125,0.25,0.25,1.94035,1.5141,1.366667,0.166667,0,0.166667,0.5,0.833333
true,0.5,1.333333,6,0,0,3,0.333333,0,2,2.333333,1,0.666667,0,0,0,2.35,1.98485,1.2,0.5,0.5,0,0.5,0.5
true,0.447368,0,38,10,6,1,0.052632,0,38,3.736842,1,16,0.052632,0.105263,0,1.97315,1.581339,1.288889,0.222222,0,0,0.277778,0.611111
true,0.444444,1,54,10,10,2,0.037037,0,27,4.296296,1,14,0,0.074074,0.222222,1.886689,1.574505,1.326316,0.210526,0,0.052632,0.315789,0.684211
true,0.5,1,26,4,0,6,0,0.076923,4.333333,4.615385,1,1.666667,0.230769,0,0,1.803457,1.861,1.628571,0.142857,0.142857,0.142857,0.285714,0.428571
true,0.5,1.2,20,2,0,5,0,0,4,4.6,1,1.6,0.222222,0,0,2.148733,1.741,1,0.333333,0,0,0.333333,1
true,0.5,1,48,12,6,6,0,0,8,4.291667,1,4,0,0.083333,0.083333,1.838411,1.636532,1.336842,0.105263,0.052632,0,0.368421,0.631579
true,0.4,2,40,10,2,2,0,0.1,20,4,0.909091,9,0,0.3,0,1.902559,1.688571,1.517647,0.117647,0.117647,0.117647,0.176471,0.705882
true,0.26087,1.2,46,12,8,5,0,0,9.2,3.173913,0.545455,4.8,0,0.347826,0.086957,1.914129,1.61041,1.390476,0.095238,0.095238,0.095238,0.238095,0.714286
true,0.5,0.666667,4,0,0,3,0,0,1.333333,3,1,0,1,0,0,0,0,0,0,0,0,0,0
true,0.407407,1.6,54,10,8,5,0,0.037037,10.8,3.481481,1,6,0,0.074074,0.148148,1.8185,1.627236,1.427273,0.181818,0.045455,0.136364,0.454545,0.590909
true,0.47619,2.666667,42,4,8,3,0,0.047619,14,5.333333,1,6,0,0,0.095238,1.840573,1.574573,1.186667,0,0,0,0.466667,0.866667
true,0.5,4,10,4,0,1,0.2,0,10,4.6,1,4,0,0.4,0,2.27282,1.77768,1.32,0.6,0,0,0,0.4
true,0.5,1,2,0,0,2,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,0,2,0,0,1,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,0,18,3,2,1,0,0,18,2.444444,1,6,0.222222,0,0,1.924614,1.613386,1.714286,0.142857,0,0.285714,0.285714,0.428571
true,0.5,1,8,2,2,4,0,0,2,4.75,1,0.5,0,0,0,2.160425,2.00455,2,0.5,0.25,0.25,0.25,0.25
true,0.413462,10.666667,104,23,21,3,0,0.096154,34.666667,3.5,0.9375,13.333333,0.12,0,0.192308,1.714718,1.685388,1.329412,0,0.058824,0.029412,0.411765,0.558824
true,0.5,1,14,4,0,2,0,0,7,3.714286,1,3,0,0.285714,0,1.73358,1.66874,1.12,0,0.2,0,0.4,1
true,0.5,1,28,6,6,4,0.071429,0.071429,7,4.928571,1,2,0,0,0.285714,1.918425,1.942412,1.725,0.125,0.25,0.25,0,0.375
true,0.433333,1,30,8,3,4,0,0.066667,7.5,3.6,1,4,0.133333,0,0.4,1.90823,1.73562,1.42,0.1,0.3,0,0.3,0.4
true,0.5,1,2,2,0,2,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,1.333333,2,2,0,3,0,0,0.666667,3,1,0,0,0,0,1.5,1.875,1.2,0,0,0,0,1
true,0.479167,2,48,12,7,1,0.041667,0.125,48,3.291667,0.9375,16,0.041667,0.083333,0,1.863114,1.621019,1.314286,0.238095,0,0.047619,0.238095,0.619048
true,0.5,2,2,0,0,2,0,0,1,5,1,0,0,0,0,2,1.3333,2,0,0,0,1,0
true,0.5,1,8,2,2,2,0.25,0,4,4.25,1,1,0,0,0,1.879633,1.5467,1.4,0,0,0,0.666667,0.666667
true,0.5,1.333333,6,2,0,3,0.333333,0,2,3,1,0.666667,0,0.666667,0,2.1429,1.5,1.2,0,0,0,0,1
true,0.45,1,20,4,0,4,0,0.1,5,4.2,0.833333,2,0,0,0,2.023825,1.466875,1,0.25,0,0,0.75,1
true,0.444444,2,18,4,6,1,0.333333,0,18,4.444444,0.875,2,0.222222,0,0,1.877829,1.711043,1.457143,0.285714,0,0,0.142857,0.285714
true,0.5,4,10,3,4,1,0,0,10,3.6,1,2,0,0,0,1.958333,1.815467,1.733333,0,0,0,0.333333,0.333333
true,0.454545,1,44,6,10,2,0.090909,0,22,3.818182,1,9,0.045455,0,0.181818,1.944893,1.730527,1.293333,0.066667,0.066667,0,0.133333,0.533333
true,0.5,2,12,0,0,2,0,0.166667,6,3,1,2,1,0,0,0,0,0,0,0,0,0,0
true,0.5,4,12,0,4,1,0,0.166667,12,4,1,4,0,0,0,1.64484,1.63054,1.32,0,0,0,0.4,0.6
true,0.5,1,2,0,0,2,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,0,24,4,6,1,0.083333,0,24,3.25,1,12,0,0,0.166667,1.61422,1.60833,1.28,0,0,0,0.4,0.6
true,0.5,2,16,0,0,4,0.125,0,4,4.375,1,1.5,0.2,0,0.25,2.375,1.90155,1.2,0.5,0.5,0,0.5,0.5
true,0.5,2,6,0,0,1,0,0.333333,6,5.333333,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.457143,1.4,70,16,6,10,0,0.142857,7,3.714286,1,3.4,0.058824,0,0.114286,1.848515,1.752465,1.561538,0.115385,0.038462,0.153846,0.230769,0.5
true,0.5,0,12,3,0,1,0,0.166667,12,2.166667,1,6,0.166667,0,0.333333,2.1374,2.1389,1.55,0.75,0.5,0,0,0
true,0.5,1.333333,4,0,0,3,0,0,1.333333,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.444444,3.333333,36,12,0,3,0,0,12,3.333333,1,6,0,0.222222,0.222222,1.8607,1.63197,1.52,0,0,0.2,0.2,0.6
true,0.435484,1.428571,62,11,13,7,0.096774,0.129032,8.857143,4.16129,0.944444,3.714286,0.033333,0.064516,0,1.771214,1.615341,1.6,0.045455,0.090909,0.181818,0.409091,0.545455
true,0.5,0,4,0,2,1,0.5,0,4,4,1,0,0,0,0,2.375,2.02085,1.6,0.5,0,0,0,0.5
true,0.5,1,2,0,0,2,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.458333,1,24,8,4,2,0.083333,0.083333,12,3.083333,1,6,0,0.166667,0.333333,1.776783,1.74595,1.433333,0,0,0,0.166667,0.5
true,0.5,1,12,4,2,2,0,0,6,3,1,2,0,0,0,1.79924,1.61268,1.44,0.2,0,0,0.4,0.4
true,0.5,4,18,2,2,1,0,0.111111,18,4,1,6,0,0,0,1.687129,1.617,1.542857,0,0,0.285714,0.428571,0.714286
true,0.5,1,4,0,0,2,0.5,0,2,4.5,1,0,0,0,0,2,2.125,2.2,0,0,0,0,0
true,0.5,1,22,4,2,2,0.181818,0.090909,11,4.545455,1,2,0.222222,0,0,1.644786,1.846029,1.485714,0,0.142857,0.142857,0.285714,0.571429
true,0.5,1,16,3,0,2,0,0.25,8,4.625,1,2,0,0,0,1.737243,1.819729,2.142857,0.142857,0.142857,0.285714,0.142857,0.285714
true,0.5,0,12,6,0,1,0,0,12,4,1,4,0,0,0,1.95945,1.6619,1.266667,0.333333,0.166667,0,0.333333,0.833333
true,0.419355,1.428571,62,10,9,7,0,0,8.857143,3.774194,0.85,3.142857,0.064516,0.064516,0,1.86691,1.585124,1.475862,0.137931,0,0.068966,0.413793,0.517241
true,0.4375,1,16,3,0,2,0,0.125,8,3.5,1,4,0.125,0,0.5,1.828575,1.750775,1.25,0.25,0,0,0.25,0.5
true,0.361111,3.333333,108,23,12,3,0,0.092593,36,3.62963,0.806452,15.333333,0.12766,0,0.148148,1.847891,1.810732,1.523529,0.117647,0.205882,0.029412,0.235294,0.470588
true,0.5,1.333333,14,2,2,3,0,0,4.666667,2.857143,1,2,0,0,0.285714,2.0119,1.916667,1.2,0.333333,0.333333,0,0.333333,0.666667
true,0.461538,2,52,9,6,5,0,0.038462,10.4,3.769231,1,5.2,0.083333,0,0.153846,1.721053,1.644671,1.282353,0.058824,0,0,0.352941,0.705882
true,0.5,2.5,20,2,2,4,0,0.2,5,3.1,1,1.5,0,0,0,2.07487,1.78602,1.7,0.4,0,0.2,0.2,0.3
true,0.5,1,4,2,0,2,0.5,0,2,4,1,1,0,1,0,2.1429,1.5,1.2,0,0,0,0,1
true,0.5,0,2,0,0,1,0,0,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0
true,0.5,1,10,2,2,2,0,0,5,4.2,1,1,0,0,0,1.625,1.52085,1.1,0,0,0,0.5,1
true,0.5,0,20,5,6,1,0,0,20,3.8,1,6,0,0,0,1.78889,1.56677,1.44,0,0.1,0.1,0.4,0.6
true,0.423077,1,26,4,4,2,0.076923,0.153846,13,3.769231,0.888889,4,0,0,0,1.79325,1.611613,1.525,0.125,0.125,0,0.5,0.375
true,0.5,1,2,2,0,2,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,0,4,0,0,1,0.5,0,4,3,1,2,0,0,0,1.7,1.3333,1,0,0,0,1,1
true,0.5,0,4,0,2,1,0.5,0,4,4.5,1,0,0,0,0,2.70835,2.20835,1.5,1,0.5,0,0,0.5
true,0.5,1,4,0,0,2,0,0,2,4,1,0,0,0,0,2,2.125,2.2,0,0,0,0,0
true,0.472222,9,36,7,4,2,0.055556,0,18,3.944444,1,4,0.111111,0,0.222222,1.679913,1.777125,1.275,0.125,0.125,0,0.25,0.625
true,0.482143,1,56,7,6,4,0,0.071429,14,4.321429,1,7.5,0.035714,0.071429,0,1.771713,1.527996,1.252174,0.043478,0,0,0.478261,0.695652
true,0.5,1,2,0,2,2,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,1,18,2,2,4,0.111111,0.111111,4.5,4.444444,1,1.5,0,0,0,1.967343,1.814271,1.457143,0.428571,0.142857,0,0.285714,0.285714
true,0.395833,1.4,96,20,13,10,0.020833,0.041667,9.6,3.5,0.875,3.2,0.065217,0.041667,0,1.974652,1.702833,1.452381,0.190476,0.047619,0.095238,0.309524,0.52381
true,0.4375,1.2,32,8,0,5,0,0.0625,6.4,3.9375,1,3.6,0.066667,0.25,0.125,1.8556,1.593618,1.709091,0,0.090909,0.181818,0.272727,0.545455
true,0.5,2,2,0,0,3,0,0,0.666667,3,1,0,1,0,0,0,0,0,0,0,0,0,0
true,0.5,0.8,14,0,2,5,0,0,2.8,11.571429,1,0.4,0.571429,0,0,1.73215,1.42855,1,0,0,0,0.5,1
true,0.5,1,18,4,4,4,0,0.111111,4.5,4.555556,1,2,0,0.222222,0,1.943783,1.761367,1.366667,0.333333,0,0,0.333333,0.5
true,0.444444,2,18,0,0,1,0,0,18,3.777778,0.875,2,0,0,0,0,0,0,0,0,0,0,0
true,0.409091,0,44,8,8,1,0.045455,0.090909,44,4.454545,0.692308,18,0,0,0,1.870658,1.650779,1.4,0.157895,0,0,0.315789,0.578947
true,0.5,1,14,4,2,4,0.142857,0.142857,3.5,3.571429,1,1,0,0,0.285714,1.90342,1.8157,1.44,0.2,0.4,0.2,0.2,0.6
true,0.5,1,6,2,2,2,0.333333,0,3,4.333333,1,1,0,0,0,1.962967,1.505033,1.2,0,0,0,0.666667,0.666667
true,0.5,1,8,0,4,4,0.25,0.25,2,3.75,1,0.5,0,0,0,2.3625,2.08965,1.35,0.5,0.25,0,0.25,0.25
true,0.5,1,12,4,2,2,0,0,6,4.666667,1,3,0,0.666667,0,2.01072,1.67348,1.24,0.2,0,0,0.2,0.8
true,0.5,1.428571,26,6,4,7,0.076923,0,3.714286,4,1,1.428571,0.083333,0.153846,0,1.89438,1.64816,1.16,0.2,0,0,0.2,0.7
true,0.5,1,4,2,0,2,0.5,0,2,4,1,1,0,1,0,2.1429,1.5,1.2,0,0,0,0,1
true,0.423077,0.888889,52,5,3,9,0,0.076923,5.777778,3.807692,0.785714,2.666667,0.045455,0.153846,0,1.816806,1.569667,1.422222,0,0,0,0.444444,0.5
true,0.5,18,28,3,0,1,0,0,28,4.357143,1,10,0.285714,0,0.142857,1.783314,1.584071,1.657143,0.142857,0,0.142857,0.285714,0.428571
true,0.5,3,26,4,4,2,0,0.076923,13,3.384615,1,5,0.076923,0,0,1.744945,1.512627,1.254545,0,0,0,0.454545,0.727273
true,0.444444,0,18,4,6,1,0,0.111111,18,3.777778,0.857143,4,0.111111,0.444444,0,1.938271,1.695914,1.742857,0.285714,0,0.285714,0,0.428571
true,0.5,1,20,4,4,2,0,0.1,10,3.8,1,6,0.1,0.2,0,1.777244,1.517756,1.622222,0,0,0.111111,0.222222,0.222222
true,0.5,2,14,2,2,1,0,0.142857,14,2.142857,1,4,0,0,0,2.0199,1.525533,1.433333,0.333333,0,0.166667,0.5,0.5
true,0.5,1,6,0,4,4,0,0,1.5,4.666667,1,0,0,0,0,2.5,2.5,2.4,1,1,0,0,0
true,0.5,1,6,0,0,2,0,0.333333,3,2.333333,1,2,0,0,0,2.2631,1.7111,1.133333,0.666667,0,0,0.333333,0.666667
true,0.5,1,16,0,8,2,0.125,0.25,8,3.875,1,2,0,0,0,2.109514,1.950629,1.514286,0.285714,0.142857,0,0.142857,0.428571
true,0.5,0,6,2,0,1,0,0,6,6,1,2,0,0,0,2.875,2.5,2.2,1,1,0,0,0
true,0.330357,2,112,28,15,5,0,0.017857,22.4,3.410714,0.75,11.2,0.09434,0.071429,0,1.818391,1.615209,1.277273,0.181818,0.068182,0.022727,0.431818,0.681818
true,0.5,1,30,4,4,6,0,0.2,5,4.066667,1,2.666667,0,0.133333,0.133333,1.905158,1.705067,1.55,0.083333,0.083333,0,0.333333,0.416667
true,0.461538,4,26,8,2,5,0.076923,0.153846,5.2,4.076923,1,1.2,0.230769,0.153846,0,2.061686,1.582243,1.257143,0.285714,0,0,0.428571,0.714286
true,0.5,6,20,2,4,1,0.1,0,20,3.5,1,12,0,0,0.2,2.017857,1.672443,1.342857,0.285714,0.142857,0,0.285714,0.571429
true,0.5,0,10,0,0,1,0,0.2,10,3.4,1,6,0.2,0,0,1.885275,1.4987,1.9,0.25,0,0.25,0.5,0.25
true,0.5,1,4,0,2,2,0,0,2,3.5,1,0,0.5,0,0,0,0,0,0,0,0,0,0
true,0.5,1,24,6,4,4,0.083333,0.083333,6,3.583333,1,3,0.083333,0.166667,0,1.84972,1.64103,1.54,0.1,0.1,0.2,0.5,0.6
true,0.5,2,22,2,2,2,0,0,11,4.363636,1,4,0.272727,0,0,1.9677,1.871043,1.228571,0.142857,0.142857,0,0.285714,0.714286
true,0.5,1,16,4,2,4,0.125,0,4,2.375,1,2,0,0,0,1.862967,1.2999,1,0,0,0,1,1
true,0.4375,1,32,12,2,2,0.0625,0,16,4.125,1,8,0.0625,0.25,0,1.7782,1.602469,1.369231,0,0.076923,0.076923,0.307692,0.692308
true,0.5,1.333333,6,0,0,3,0,0,2,2.333333,1,0,0.666667,0,0,0,0,0,0,0,0,0,0
true,0.5,0,2,2,0,1,0,0,2,4,1,0,0,0,0,2.125,1.7273,2,0,0,0,0,0
true,0.5,1,16,0,2,2,0,0.125,8,3.5,1,3,0.125,0,0,1.771983,1.514733,1.766667,0.166667,0,0.166667,0.5,0.5
true,0.5,0.8,10,0,2,5,0,0.2,2,3.2,1,0.8,0.2,0,0,1.886275,1.872375,1.2,0.25,0.25,0,0.5,0.5
true,0.5,2,4,0,0,2,0.5,0,2,4.5,1,0,0,0,0,2,2.125,2.2,0,0,0,0,0
true,0.5,4,14,4,4,1,0.142857,0,14,3.571429,1,4,0.142857,0,0,1.923867,1.628683,1.1,0.333333,0,0,0.166667,1
true,0.5,2,28,6,2,1,0,0,28,2.714286,1,10,0.285714,0,0.142857,1.803125,1.593975,1.3,0,0,0.125,0.375,0.625
true,0.5,1,12,2,0,2,0,0,6,3.666667,1,2,0,0,0,1.80834,1.85208,1.8,0.2,0.2,0.2,0,0.2
true,0.428571,1,14,2,4,4,0.142857,0,3.5,2.857143,1,1,0.2,0,0,1.716667,1.412667,1,0,0,0,0.666667,1
true,0.5,0,4,0,0,1,0,0,4,2.5,1,2,0.5,0,0,1.7,1.3333,1,0,0,0,1,1
true,0.470588,0.8,34,2,2,5,0,0,6.8,3.058824,0.875,3.6,0.117647,0.117647,0.117647,1.908157,1.545514,1.457143,0.142857,0,0.285714,0.571429,0.714286
true,0.5,1,12,4,2,4,0,0,3,4,1,1.5,0,0.333333,0,1.816725,1.938075,1.1,0,0.25,0,0,1
true,0.5,0,10,0,0,1,0.4,0,10,3.4,1,4,0,0,0.4,0,0,0,0,0,0,0,0
true,0.388889,1,18,8,0,2,0,0,9,2.888889,0.8,4,0.111111,0.444444,0,1.773925,1.89255,1.25,0.125,0.375,0,0.25,0.75
true,0.5,1,6,0,2,2,0,0,3,3.666667,1,1,0.333333,0,0,2,2.125,2.2,0,0,0,0,0
true,0.5,1,14,4,4,2,0,0,7,3,1,2,0,0,0.285714,1.93195,1.7356,1.15,0.25,0,0,0.25,0.75
true,0.5,1.5,14,1,4,4,0.142857,0,3.5,3,1,1,0.142857,0,0.285714,2.520825,2.2841,1.5,0.75,0.5,0,0.25,0.25
true,0.5,0,12,2,2,1,0.166667,0,12,3.333333,1,6,0.166667,0,0,1.7758,1.587125,1.7,0,0,0.25,0.5,0.5
true,0.426471,1.25,68,8,8,8,0,0,8.5,4.235294,0.9375,4.5,0,0.058824,0.117647,1.90217,1.611796,1.330435,0.217391,0,0.043478,0.26087,0.608696
true,0.4,1.6,50,7,6,5,0.04,0.08,10,3.28,1,5.6,0.04,0.16,0.12,1.68981,1.517714,1.333333,0,0,0,0.380952,0.571429
true,0.5,1,2,2,0,2,0,0,1,4,1,0,0,0,0,2.125,1.7273,2,0,0,0,0,0
true,0.5,0,16,2,2,1,0.125,0,16,3.75,1,4,0.25,0,0,2.14278,1.65696,1.16,0.4,0.2,0,0.6,0.6
true,0.5,1,14,2,0,2,0,0,7,4,1,4,0.285714,0.285714,0,1.67015,1.5856,1.05,0,0,0,0.25,1
true,0.5,2,12,2,3,3,0.166667,0,4,3.333333,1,1.333333,0.166667,0,0.333333,2.24266,1.68434,1.68,0.4,0,0.4,0,0.6
true,0.5,1.2,6,0,0,5,0.333333,0,1.2,2.666667,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,2,14,4,2,2,0,0.142857,7,3.142857,1,3,0,0,0.285714,1.5882,1.870825,1.5,0,0.25,0.25,0.25,0.5
true,0.5,0,4,0,2,1,0.5,0,4,6,1,0,0.5,0,0,0,0,0,0,0,0,0,0
